Path,Species_Name,Species_ID,Split
data/wings-2024/Ae_sticticus/Ae stic 141.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 106.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 88.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 66.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 5.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 14.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 159.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 61.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 137.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 56.tif,Aedes,0,Train
data/wings-2024/Ae_sticticus/Ae stic 133.tif,Aedes,0,Train
data/wings-2024/Ae_communis/Ae com 105.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 57.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 136.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_236_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_51_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_79_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_15_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_206_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_12_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_14_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_193_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_23_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_82_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_237_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_163_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_105_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_169_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_124_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_28_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_47_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_30_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_113_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_143_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_17_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_110_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_140_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_209_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_102_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_27_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_184_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_123_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_189_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_139_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_9_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_207_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_61_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_77_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_232_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_231_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_55_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_200_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_175_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_225_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_26_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_74_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_161_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_172_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_170_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_106_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_54_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_126_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_39_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 112.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 65.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 31.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 59.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 2.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 122.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 68.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 144.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 95.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 15.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 125.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 84.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 124.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 143.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 29.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 160.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 9.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 45.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 92.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 11.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 103.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 13.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 162.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 66.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_103_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_111_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_141_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_197_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_122_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_160_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_21_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_52_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_166_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_187_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_31_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_213_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_38_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_211_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_75_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_137_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 132.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 115.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 152.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 110.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 113.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_194_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 56.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_198_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_153_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_146_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_202_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_73_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_80_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_230_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_185_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_235_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_53_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_205_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_203_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_138_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_1_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_154_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_145_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_32_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_155_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_104_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_41_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_210_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_142_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_11_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_72_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_8_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_179_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_168_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_233_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_50_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_204_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_222_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_37_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_45_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_2_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_196_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_90_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_219_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_109_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_220_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_25_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_223_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_226_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_192_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_229_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_94_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_43_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_190_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_147_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_135_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_13_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_151_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_98_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_107_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_40_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_48_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_93_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_217_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_100_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_66_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_81_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_92_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_182_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_214_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_19_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_150_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_99_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_91_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_7_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_5_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_132_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_16_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_65_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_22_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_148_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_121_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_127_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_44_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_24_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_58_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_76_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_69_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_6_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_129_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_83_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_49_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_70_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_29_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_162_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_97_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_10_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_183_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_62_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_42_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_36_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_149_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_112_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_208_F_R.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 153.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 37.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 102.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 97.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 105.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 64.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 57.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 87.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 120.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 22.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 157.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 34.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 98.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 111.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 133.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 113.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 125.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 74.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 165.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 85.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 122.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 4.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 32.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 71.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 61.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 109.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 108.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 164.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 58.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 3.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 130.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 83.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 90.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 38.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 99.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 119.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 91.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 148.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 150.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 16.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 62.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 20.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 129.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 111.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 24.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 159.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 63.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 80.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 154.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 69.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 150.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 39.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 166.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 16.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 27.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 21.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 155.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 105.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 40.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 90.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 77.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 79.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 87.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 83.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 104.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 19.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 120.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 41.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 135.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 6.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 162.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 25.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 130.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 2.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 139.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 20.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 97.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 93.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 128.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 140.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 3.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 118.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 99.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 117.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 132.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 108.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 5.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 64.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 15.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 26.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 100.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 29.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 23.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 37.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 80.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 160.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 146.tif,Aedes,0,Train
data/wings-2024/Ae_vexans/Ae vex 163.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 5.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 27.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 93.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 7.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 88.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 52.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 121.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 54.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 140.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 32.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 51.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 78.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 149.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 114.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 28.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 23.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 81.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 73.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 4.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 104.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 127.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 55.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 47.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 25.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 89.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 26.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 50.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 19.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 71.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 74.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 138.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 158.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 42.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 14.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 30.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 117.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 21.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 70.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 82.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 85.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 101.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 35.tif,Aedes,0,Train
data/wings-2024/Ae_rusticus/Ae rus 123.tif,Aedes,0,Train
